#TYPE Microsoft.Azure.Management.Compute.Models.ResourceSkuCapabilities
"vmName","Name","Value"
"Standard_E2s_v3","PremiumIO","True"
"Standard_E2s_v3","VMDeploymentTypes","IaaS"
"Standard_E2s_v3","vCPUsAvailable","2"
"Standard_E2s_v3","ACUs","160"
"Standard_E2s_v3","vCPUsPerCore","2"
"Standard_E2s_v3","CombinedTempDiskAndCachedIOPS","4000"
"Standard_E2s_v3","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_E2s_v3","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_E2s_v3","CachedDiskBytes","53687091200"
"Standard_E2s_v3","UncachedDiskIOPS","3200"
"Standard_E2s_v3","UncachedDiskBytesPerSecond","50331648"
"Standard_E2s_v3","EphemeralOSDiskSupported","True"
"Standard_E2s_v3","EncryptionAtHostSupported","True"
"Standard_E2s_v3","CapacityReservationSupported","False"
"Standard_E2s_v3","AcceleratedNetworkingEnabled","True"
"Standard_E2s_v3","RdmaEnabled","False"
"Standard_E2s_v3","MaxNetworkInterfaces","2"
"Standard_E2s_v4","MaxResourceVolumeMB","0"
"Standard_E2s_v4","OSVhdSizeMB","1047552"
"Standard_E2s_v4","vCPUs","2"
"Standard_E2s_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_E2s_v4","HyperVGenerations","V1,V2"
"Standard_E2s_v4","MemoryGB","16"
"Standard_E2s_v4","MaxDataDiskCount","4"
"Standard_E2s_v4","CpuArchitectureType","x64"
"Standard_E2s_v4","LowPriorityCapable","True"
"Standard_E2s_v4","PremiumIO","True"
"Standard_E2s_v4","VMDeploymentTypes","IaaS"
"Standard_E2s_v4","vCPUsAvailable","2"
"Standard_E2s_v4","ACUs","195"
"Standard_E2s_v4","vCPUsPerCore","2"
"Standard_E2s_v4","CachedDiskBytes","53687091200"
"Standard_E2s_v4","UncachedDiskIOPS","3200"
"Standard_E2s_v4","UncachedDiskBytesPerSecond","50331648"
"Standard_E2s_v4","EphemeralOSDiskSupported","False"
"Standard_E2s_v4","EncryptionAtHostSupported","True"
"Standard_E2s_v4","CapacityReservationSupported","False"
"Standard_E2s_v4","AcceleratedNetworkingEnabled","True"
"Standard_E2s_v4","RdmaEnabled","False"
"Standard_E2s_v4","MaxNetworkInterfaces","2"
"Standard_E2s_v5","MaxResourceVolumeMB","0"
"Standard_E2s_v5","OSVhdSizeMB","1047552"
"Standard_E2s_v5","vCPUs","2"
"Standard_E2s_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_E2s_v5","HyperVGenerations","V1,V2"
"Standard_E2s_v5","MemoryGB","16"
"Standard_E2s_v5","MaxDataDiskCount","4"
"Standard_E2s_v5","CpuArchitectureType","x64"
"Standard_E2s_v5","LowPriorityCapable","True"
"Standard_E2s_v5","PremiumIO","True"
"Standard_E2s_v5","VMDeploymentTypes","IaaS"
"Standard_E2s_v5","vCPUsAvailable","2"
"Standard_E2s_v5","vCPUsPerCore","2"
"Standard_E2s_v5","CombinedTempDiskAndCachedIOPS","19000"
"Standard_E2s_v5","CombinedTempDiskAndCachedReadBytesPerSecond","131072000"
"Standard_E2s_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","131072000"
"Standard_E2s_v5","UncachedDiskIOPS","3750"
"Standard_E2s_v5","UncachedDiskBytesPerSecond","89128960"
"Standard_E2s_v5","EphemeralOSDiskSupported","False"
"Standard_E2s_v5","EncryptionAtHostSupported","True"
"Standard_E2s_v5","CapacityReservationSupported","False"
"Standard_E2s_v5","AcceleratedNetworkingEnabled","True"
"Standard_E2s_v5","RdmaEnabled","False"
"Standard_E2s_v5","MaxNetworkInterfaces","2"
"Standard_E2_v3","MaxResourceVolumeMB","51200"
"Standard_E2_v3","OSVhdSizeMB","1047552"
"Standard_E2_v3","vCPUs","2"
"Standard_E2_v3","MemoryPreservingMaintenanceSupported","True"
"Standard_E2_v3","HyperVGenerations","V1"
"Standard_E2_v3","MemoryGB","16"
"Standard_E2_v3","MaxDataDiskCount","4"
"Standard_E2_v3","CpuArchitectureType","x64"
"Standard_E2_v3","LowPriorityCapable","True"
"Standard_E2_v3","PremiumIO","False"
"Standard_E2_v3","VMDeploymentTypes","IaaS,PaaS"
"Standard_E2_v3","vCPUsAvailable","2"
"Standard_E2_v3","ACUs","160"
"Standard_E2_v3","vCPUsPerCore","2"
"Standard_E2_v3","CombinedTempDiskAndCachedIOPS","3000"
"Standard_E2_v3","CombinedTempDiskAndCachedReadBytesPerSecond","48234496"
"Standard_E2_v3","CombinedTempDiskAndCachedWriteBytesPerSecond","24117248"
"Standard_E2_v3","EphemeralOSDiskSupported","False"
"Standard_E2_v3","EncryptionAtHostSupported","False"
"Standard_E2_v3","CapacityReservationSupported","False"
"Standard_E2_v3","AcceleratedNetworkingEnabled","True"
"Standard_E2_v3","RdmaEnabled","False"
"Standard_E2_v3","MaxNetworkInterfaces","2"
"Standard_E2_v4","MaxResourceVolumeMB","0"
"Standard_E2_v4","OSVhdSizeMB","1047552"
"Standard_E2_v4","vCPUs","2"
"Standard_E2_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_E2_v4","HyperVGenerations","V1,V2"
"Standard_E2_v4","MemoryGB","16"
"Standard_E2_v4","MaxDataDiskCount","4"
"Standard_E2_v4","CpuArchitectureType","x64"
"Standard_E2_v4","LowPriorityCapable","True"
"Standard_E2_v4","PremiumIO","False"
"Standard_E2_v4","VMDeploymentTypes","IaaS"
"Standard_E2_v4","vCPUsAvailable","2"
"Standard_E2_v4","ACUs","195"
"Standard_E2_v4","vCPUsPerCore","2"
"Standard_E2_v4","CachedDiskBytes","53687091200"
"Standard_E2_v4","UncachedDiskIOPS","3200"
"Standard_E2_v4","UncachedDiskBytesPerSecond","50331648"
"Standard_E2_v4","EphemeralOSDiskSupported","False"
"Standard_E2_v4","EncryptionAtHostSupported","False"
"Standard_E2_v4","CapacityReservationSupported","False"
"Standard_E2_v4","AcceleratedNetworkingEnabled","True"
"Standard_E2_v4","RdmaEnabled","False"
"Standard_E2_v4","MaxNetworkInterfaces","2"
"Standard_E2_v5","MaxResourceVolumeMB","0"
"Standard_E2_v5","OSVhdSizeMB","1047552"
"Standard_E2_v5","vCPUs","2"
"Standard_E2_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_E2_v5","HyperVGenerations","V1,V2"
"Standard_E2_v5","MemoryGB","16"
"Standard_E2_v5","MaxDataDiskCount","4"
"Standard_E2_v5","CpuArchitectureType","x64"
"Standard_E2_v5","LowPriorityCapable","True"
"Standard_E2_v5","PremiumIO","False"
"Standard_E2_v5","VMDeploymentTypes","IaaS"
"Standard_E2_v5","vCPUsAvailable","2"
"Standard_E2_v5","vCPUsPerCore","2"
"Standard_E2_v5","CombinedTempDiskAndCachedIOPS","19000"
"Standard_E2_v5","CombinedTempDiskAndCachedReadBytesPerSecond","131072000"
"Standard_E2_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","131072000"
"Standard_E2_v5","UncachedDiskIOPS","3750"
"Standard_E2_v5","UncachedDiskBytesPerSecond","89128960"
"Standard_E2_v5","EphemeralOSDiskSupported","False"
"Standard_E2_v5","EncryptionAtHostSupported","True"
"Standard_E2_v5","CapacityReservationSupported","False"
"Standard_E2_v5","AcceleratedNetworkingEnabled","True"
"Standard_E2_v5","RdmaEnabled","False"
"Standard_E2_v5","MaxNetworkInterfaces","2"
"Standard_E32-16ads_v5","MaxResourceVolumeMB","1228800"
"Standard_E32-16ads_v5","OSVhdSizeMB","1047552"
"Standard_E32-16ads_v5","vCPUs","32"
"Standard_E32-16ads_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_E32-16ads_v5","HyperVGenerations","V1,V2"
"Standard_E32-16ads_v5","MemoryGB","256"
"Standard_E32-16ads_v5","MaxDataDiskCount","32"
"Standard_E32-16ads_v5","CpuArchitectureType","x64"
"Standard_E32-16ads_v5","LowPriorityCapable","True"
"Standard_E32-16ads_v5","PremiumIO","True"
"Standard_E32-16ads_v5","VMDeploymentTypes","IaaS"
"Standard_E32-16ads_v5","vCPUsAvailable","16"
"Standard_E32-16ads_v5","ACUs","230"
"Standard_E32-16ads_v5","ParentSize","Standard_E32ads_v5"
"Standard_E32-16ads_v5","vCPUsPerCore","2"
"Standard_E32-16ads_v5","CombinedTempDiskAndCachedIOPS","150000"
"Standard_E32-16ads_v5","CombinedTempDiskAndCachedReadBytesPerSecond","2097152000"
"Standard_E32-16ads_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","536870912"
"Standard_E32-16ads_v5","UncachedDiskIOPS","51200"
"Standard_E32-16ads_v5","UncachedDiskBytesPerSecond","805306368"
"Standard_E32-16ads_v5","EphemeralOSDiskSupported","True"
"Standard_E32-16ads_v5","EncryptionAtHostSupported","True"
"Standard_E32-16ads_v5","CapacityReservationSupported","False"
"Standard_E32-16ads_v5","AcceleratedNetworkingEnabled","True"
"Standard_E32-16ads_v5","RdmaEnabled","False"
"Standard_E32-16ads_v5","MaxNetworkInterfaces","8"
"Standard_E32-16as_v4","MaxResourceVolumeMB","524288"
"Standard_E32-16as_v4","OSVhdSizeMB","1047552"
"Standard_E32-16as_v4","vCPUs","32"
"Standard_E32-16as_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_E32-16as_v4","HyperVGenerations","V1,V2"
"Standard_E32-16as_v4","MemoryGB","256"
"Standard_E32-16as_v4","MaxDataDiskCount","32"
"Standard_E32-16as_v4","CpuArchitectureType","x64"
"Standard_E32-16as_v4","LowPriorityCapable","True"
"Standard_E32-16as_v4","PremiumIO","True"
"Standard_E32-16as_v4","VMDeploymentTypes","IaaS,PaaS"
"Standard_E32-16as_v4","vCPUsAvailable","16"
"Standard_E32-16as_v4","ACUs","230"
"Standard_E32-16as_v4","ParentSize","Standard_E32as_v4"
"Standard_E32-16as_v4","vCPUsPerCore","2"
"Standard_E32-16as_v4","CombinedTempDiskAndCachedIOPS","64000"
"Standard_E32-16as_v4","CombinedTempDiskAndCachedReadBytesPerSecond","536870912"
"Standard_E32-16as_v4","CombinedTempDiskAndCachedWriteBytesPerSecond","536870912"
"Standard_E32-16as_v4","CachedDiskBytes","858993000000"
"Standard_E32-16as_v4","UncachedDiskIOPS","51200"
"Standard_E32-16as_v4","UncachedDiskBytesPerSecond","805306368"
"Standard_E32-16as_v4","EphemeralOSDiskSupported","True"
"Standard_E32-16as_v4","EncryptionAtHostSupported","True"
"Standard_E32-16as_v4","CapacityReservationSupported","False"
"Standard_E32-16as_v4","AcceleratedNetworkingEnabled","True"
"Standard_E32-16as_v4","RdmaEnabled","False"
"Standard_E32-16as_v4","MaxNetworkInterfaces","8"
"Standard_E32-16as_v5","MaxResourceVolumeMB","0"
"Standard_E32-16as_v5","OSVhdSizeMB","1047552"
"Standard_E32-16as_v5","vCPUs","32"
"Standard_E32-16as_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_E32-16as_v5","HyperVGenerations","V1,V2"
"Standard_E32-16as_v5","MemoryGB","256"
"Standard_E32-16as_v5","MaxDataDiskCount","32"
"Standard_E32-16as_v5","CpuArchitectureType","x64"
"Standard_E32-16as_v5","LowPriorityCapable","True"
"Standard_E32-16as_v5","PremiumIO","True"
"Standard_E32-16as_v5","VMDeploymentTypes","IaaS"
"Standard_E32-16as_v5","vCPUsAvailable","16"
"Standard_E32-16as_v5","ACUs","230"
"Standard_E32-16as_v5","ParentSize","Standard_E32as_v5"
"Standard_E32-16as_v5","vCPUsPerCore","2"
"Standard_E32-16as_v5","UncachedDiskIOPS","51200"
"Standard_E32-16as_v5","UncachedDiskBytesPerSecond","805306368"
"Standard_E32-16as_v5","EphemeralOSDiskSupported","False"
"Standard_E32-16as_v5","EncryptionAtHostSupported","True"
"Standard_E32-16as_v5","CapacityReservationSupported","False"
"Standard_E32-16as_v5","AcceleratedNetworkingEnabled","True"
"Standard_E32-16as_v5","RdmaEnabled","False"
"Standard_E32-16as_v5","MaxNetworkInterfaces","8"
"Standard_E32-16ds_v4","MaxResourceVolumeMB","1228800"
"Standard_E32-16ds_v4","OSVhdSizeMB","1047552"
"Standard_E32-16ds_v4","vCPUs","32"
"Standard_E32-16ds_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_E32-16ds_v4","HyperVGenerations","V1,V2"
"Standard_E32-16ds_v4","MemoryGB","256"
"Standard_E32-16ds_v4","MaxDataDiskCount","32"
"Standard_E32-16ds_v4","CpuArchitectureType","x64"
"Standard_E32-16ds_v4","LowPriorityCapable","True"
"Standard_E32-16ds_v4","PremiumIO","True"
"Standard_E32-16ds_v4","VMDeploymentTypes","IaaS"
"Standard_E32-16ds_v4","vCPUsAvailable","16"
"Standard_E32-16ds_v4","ACUs","195"
"Standard_E32-16ds_v4","ParentSize","Standard_E32ds_v4"
"Standard_E32-16ds_v4","vCPUsPerCore","2"
"Standard_E32-16ds_v4","CombinedTempDiskAndCachedIOPS","308000"
"Standard_E32-16ds_v4","CombinedTempDiskAndCachedReadBytesPerSecond","1935671296"
"Standard_E32-16ds_v4","CombinedTempDiskAndCachedWriteBytesPerSecond","967835648"
"Standard_E32-16ds_v4","CachedDiskBytes","858993459200"
"Standard_E32-16ds_v4","UncachedDiskIOPS","51200"
"Standard_E32-16ds_v4","UncachedDiskBytesPerSecond","805306368"
"Standard_E32-16ds_v4","EphemeralOSDiskSupported","True"
"Standard_E32-16ds_v4","EncryptionAtHostSupported","True"
"Standard_E32-16ds_v4","CapacityReservationSupported","False"
"Standard_E32-16ds_v4","AcceleratedNetworkingEnabled","True"
"Standard_E32-16ds_v4","RdmaEnabled","False"
"Standard_E32-16ds_v4","MaxNetworkInterfaces","8"
"Standard_E32-16ds_v5","MaxResourceVolumeMB","1228800"
"Standard_E32-16ds_v5","OSVhdSizeMB","1047552"
"Standard_E32-16ds_v5","vCPUs","32"
"Standard_E32-16ds_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_E32-16ds_v5","HyperVGenerations","V1,V2"
"Standard_E32-16ds_v5","MemoryGB","256"
"Standard_E32-16ds_v5","MaxDataDiskCount","32"
"Standard_E32-16ds_v5","CpuArchitectureType","x64"
"Standard_E32-16ds_v5","LowPriorityCapable","True"
"Standard_E32-16ds_v5","PremiumIO","True"
"Standard_E32-16ds_v5","VMDeploymentTypes","IaaS"
"Standard_E32-16ds_v5","vCPUsAvailable","16"
"Standard_E32-16ds_v5","ParentSize","Standard_E32ds_v5"
"Standard_E32-16ds_v5","vCPUsPerCore","2"
"Standard_E32-16ds_v5","CombinedTempDiskAndCachedIOPS","308000"
"Standard_E32-16ds_v5","CombinedTempDiskAndCachedReadBytesPerSecond","2097152000"
"Standard_E32-16ds_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","2097152000"
"Standard_E32-16ds_v5","UncachedDiskIOPS","51200"
"Standard_E32-16ds_v5","UncachedDiskBytesPerSecond","907018240"
"Standard_E32-16ds_v5","EphemeralOSDiskSupported","True"
"Standard_E32-16ds_v5","EncryptionAtHostSupported","True"
"Standard_E32-16ds_v5","CapacityReservationSupported","False"
"Standard_E32-16ds_v5","AcceleratedNetworkingEnabled","True"
"Standard_E32-16ds_v5","RdmaEnabled","False"
"Standard_E32-16ds_v5","MaxNetworkInterfaces","8"
"Standard_E32-16s_v3","MaxResourceVolumeMB","524288"
"Standard_E32-16s_v3","OSVhdSizeMB","1047552"
"Standard_E32-16s_v3","vCPUs","32"
"Standard_E32-16s_v3","MemoryPreservingMaintenanceSupported","True"
"Standard_E32-16s_v3","HyperVGenerations","V1,V2"
"Standard_E32-16s_v3","MemoryGB","256"
"Standard_E32-16s_v3","MaxDataDiskCount","32"
"Standard_E32-16s_v3","CpuArchitectureType","x64"
"Standard_E32-16s_v3","LowPriorityCapable","True"
"Standard_E32-16s_v3","PremiumIO","True"
"Standard_E32-16s_v3","VMDeploymentTypes","IaaS"
"Standard_E32-16s_v3","vCPUsAvailable","16"
"Standard_E32-16s_v3","ACUs","160"
"Standard_E32-16s_v3","ParentSize","Standard_E32s_v3"
"Standard_E32-16s_v3","vCPUsPerCore","2"
"Standard_E32-16s_v3","CombinedTempDiskAndCachedIOPS","64000"
"Standard_E32-16s_v3","CombinedTempDiskAndCachedReadBytesPerSecond","536870912"
"Standard_E32-16s_v3","CombinedTempDiskAndCachedWriteBytesPerSecond","536870912"
"Standard_E32-16s_v3","CachedDiskBytes","858993459200"
"Standard_E32-16s_v3","UncachedDiskIOPS","51200"
"Standard_E32-16s_v3","UncachedDiskBytesPerSecond","805306368"
"Standard_E32-16s_v3","EphemeralOSDiskSupported","True"
"Standard_E32-16s_v3","EncryptionAtHostSupported","True"
"Standard_E32-16s_v3","CapacityReservationSupported","False"
"Standard_E32-16s_v3","AcceleratedNetworkingEnabled","True"
"Standard_E32-16s_v3","RdmaEnabled","False"
"Standard_E32-16s_v3","MaxNetworkInterfaces","8"
"Standard_E32-16s_v4","MaxResourceVolumeMB","0"
"Standard_E32-16s_v4","OSVhdSizeMB","1047552"
"Standard_E32-16s_v4","vCPUs","32"
"Standard_E32-16s_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_E32-16s_v4","HyperVGenerations","V1,V2"
"Standard_E32-16s_v4","MemoryGB","256"
"Standard_E32-16s_v4","MaxDataDiskCount","32"
"Standard_E32-16s_v4","CpuArchitectureType","x64"
"Standard_E32-16s_v4","LowPriorityCapable","True"
"Standard_E32-16s_v4","PremiumIO","True"
"Standard_E32-16s_v4","VMDeploymentTypes","IaaS"
"Standard_E32-16s_v4","vCPUsAvailable","16"
"Standard_E32-16s_v4","ACUs","195"
"Standard_E32-16s_v4","ParentSize","Standard_E32s_v4"
"Standard_E32-16s_v4","vCPUsPerCore","2"
"Standard_E32-16s_v4","CachedDiskBytes","858993459200"
"Standard_E32-16s_v4","UncachedDiskIOPS","51200"
"Standard_E32-16s_v4","UncachedDiskBytesPerSecond","805306368"
"Standard_E32-16s_v4","EphemeralOSDiskSupported","False"
"Standard_E32-16s_v4","EncryptionAtHostSupported","True"
"Standard_E32-16s_v4","CapacityReservationSupported","False"
"Standard_E32-16s_v4","AcceleratedNetworkingEnabled","True"
"Standard_E32-16s_v4","RdmaEnabled","False"
"Standard_E32-16s_v4","MaxNetworkInterfaces","8"
"Standard_E32-16s_v5","MaxResourceVolumeMB","0"
"Standard_E32-16s_v5","OSVhdSizeMB","1047552"
"Standard_E32-16s_v5","vCPUs","32"
"Standard_E32-16s_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_E32-16s_v5","HyperVGenerations","V1,V2"
"Standard_E32-16s_v5","MemoryGB","256"
"Standard_E32-16s_v5","MaxDataDiskCount","32"
"Standard_E32-16s_v5","CpuArchitectureType","x64"
"Standard_E32-16s_v5","LowPriorityCapable","True"
"Standard_E32-16s_v5","PremiumIO","True"
"Standard_E32-16s_v5","VMDeploymentTypes","IaaS"
"Standard_E32-16s_v5","vCPUsAvailable","16"
"Standard_E32-16s_v5","ParentSize","Standard_E32s_v5"
"Standard_E32-16s_v5","vCPUsPerCore","2"
"Standard_E32-16s_v5","CombinedTempDiskAndCachedIOPS","308000"
"Standard_E32-16s_v5","CombinedTempDiskAndCachedReadBytesPerSecond","2097152000"
"Standard_E32-16s_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","2097152000"
"Standard_E32-16s_v5","UncachedDiskIOPS","51200"
"Standard_E32-16s_v5","UncachedDiskBytesPerSecond","907018240"
"Standard_E32-16s_v5","EphemeralOSDiskSupported","False"
"Standard_E32-16s_v5","EncryptionAtHostSupported","True"
"Standard_E32-16s_v5","CapacityReservationSupported","False"
"Standard_E32-16s_v5","AcceleratedNetworkingEnabled","True"
"Standard_E32-16s_v5","RdmaEnabled","False"
"Standard_E32-16s_v5","MaxNetworkInterfaces","8"
"Standard_E32-8ads_v5","MaxResourceVolumeMB","1228800"
"Standard_E32-8ads_v5","OSVhdSizeMB","1047552"
"Standard_E32-8ads_v5","vCPUs","32"
"Standard_E32-8ads_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_E32-8ads_v5","HyperVGenerations","V1,V2"
"Standard_E32-8ads_v5","MemoryGB","256"
"Standard_E32-8ads_v5","MaxDataDiskCount","32"
"Standard_E32-8ads_v5","CpuArchitectureType","x64"
"Standard_E32-8ads_v5","LowPriorityCapable","True"
"Standard_E32-8ads_v5","PremiumIO","True"
"Standard_E32-8ads_v5","VMDeploymentTypes","IaaS"
"Standard_E32-8ads_v5","vCPUsAvailable","8"
"Standard_E32-8ads_v5","ACUs","230"
"Standard_E32-8ads_v5","ParentSize","Standard_E32ads_v5"
"Standard_E32-8ads_v5","vCPUsPerCore","2"
"Standard_E32-8ads_v5","CombinedTempDiskAndCachedIOPS","150000"
"Standard_E32-8ads_v5","CombinedTempDiskAndCachedReadBytesPerSecond","2097152000"
"Standard_E32-8ads_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","536870912"
"Standard_E32-8ads_v5","UncachedDiskIOPS","51200"
"Standard_E32-8ads_v5","UncachedDiskBytesPerSecond","805306368"
"Standard_E32-8ads_v5","EphemeralOSDiskSupported","True"
"Standard_E32-8ads_v5","EncryptionAtHostSupported","True"
"Standard_E32-8ads_v5","CapacityReservationSupported","False"
"Standard_E32-8ads_v5","AcceleratedNetworkingEnabled","True"
"Standard_E32-8ads_v5","RdmaEnabled","False"
"Standard_E32-8ads_v5","MaxNetworkInterfaces","8"
"Standard_E32-8as_v4","MaxResourceVolumeMB","524288"
"Standard_E32-8as_v4","OSVhdSizeMB","1047552"
"Standard_E32-8as_v4","vCPUs","32"
"Standard_E32-8as_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_E32-8as_v4","HyperVGenerations","V1,V2"
"Standard_E32-8as_v4","MemoryGB","256"
"Standard_E32-8as_v4","MaxDataDiskCount","32"
"Standard_E32-8as_v4","CpuArchitectureType","x64"
"Standard_E32-8as_v4","LowPriorityCapable","True"
"Standard_E32-8as_v4","PremiumIO","True"
"Standard_E32-8as_v4","VMDeploymentTypes","IaaS,PaaS"
"Standard_E32-8as_v4","vCPUsAvailable","8"
"Standard_E32-8as_v4","ACUs","230"
"Standard_E32-8as_v4","ParentSize","Standard_E32as_v4"
"Standard_E32-8as_v4","vCPUsPerCore","2"
"Standard_E32-8as_v4","CombinedTempDiskAndCachedIOPS","64000"
"Standard_E32-8as_v4","CombinedTempDiskAndCachedReadBytesPerSecond","536870912"
"Standard_E32-8as_v4","CombinedTempDiskAndCachedWriteBytesPerSecond","536870912"
"Standard_E32-8as_v4","CachedDiskBytes","858993000000"
"Standard_E32-8as_v4","UncachedDiskIOPS","51200"
"Standard_E32-8as_v4","UncachedDiskBytesPerSecond","805306368"
"Standard_E32-8as_v4","EphemeralOSDiskSupported","True"
"Standard_E32-8as_v4","EncryptionAtHostSupported","True"
"Standard_E32-8as_v4","CapacityReservationSupported","False"
"Standard_E32-8as_v4","AcceleratedNetworkingEnabled","True"
"Standard_E32-8as_v4","RdmaEnabled","False"
"Standard_E32-8as_v4","MaxNetworkInterfaces","8"
"Standard_E32-8as_v5","MaxResourceVolumeMB","0"
